['LOG', 'COUNTER', 'INTERPOLATED', 'RAW_CQ', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'TIMESTAMP', 'ES_TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']

2016-10-05T18:35:05.848000 , 67.0 , 0.0 , 0.0 , 4337.94871795 , 4328.71794872 , 4326.15384615 , 4348.71794872 , 4205.64102564 , 4200.51282051 , 4194.87179487 , 4198.97435897 , 4195.8974359 , 4198.97435897 , 4223.58974359 , 4948.71794872 , 4082.05128205 , 4201.02564103 , 6.51510441885 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.848000 , 68.0 , 0.0 , 0.0 , 4315.38461538 , 4306.15384615 , 4318.97435897 , 4324.61538462 , 4196.41025641 , 4191.28205128 , 4184.61538462 , 4196.41025641 , 4195.8974359 , 4200.0 , 4229.74358974 , 4945.12820513 , 4088.71794872 , 4202.56410256 , 6.5224677001 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.848000 , 69.0 , 0.0 , 0.0 , 4310.76923077 , 4300.0 , 4331.79487179 , 4336.92307692 , 4191.28205128 , 4187.17948718 , 4184.61538462 , 4196.41025641 , 4196.92307692 , 4198.97435897 , 4226.15384615 , 4950.25641026 , 4074.35897436 , 4205.64102564 , 6.52983098135 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.848000 , 70.0 , 0.0 , 0.0 , 4309.74358974 , 4292.82051282 , 4326.66666667 , 4341.02564103 , 4190.76923077 , 4186.66666667 , 4185.64102564 , 4198.97435897 , 4199.48717949 , 4200.51282051 , 4224.61538462 , 4952.30769231 , 4083.07692308 , 4204.1025641 , 6.5371942626 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.849000 , 71.0 , 0.0 , 0.0 , 4319.48717949 , 4306.15384615 , 4338.46153846 , 4334.87179487 , 4203.58974359 , 4202.56410256 , 4197.43589744 , 4195.38461538 , 4197.94871795 , 4200.51282051 , 4209.23076923 , 4950.76923077 , 4068.20512821 , 4199.48717949 , 6.54455754385 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.849000 , 72.0 , 0.0 , 0.0 , 4291.79487179 , 4292.30769231 , 4317.43589744 , 4306.15384615 , 4199.48717949 , 4195.38461538 , 4193.33333333 , 4193.84615385 , 4196.41025641 , 4200.0 , 4210.25641026 , 4949.74358974 , 4075.38461538 , 4200.0 , 6.55196268219 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.849000 , 73.0 , 0.0 , 0.0 , 4283.07692308 , 4290.76923077 , 4294.87179487 , 4315.38461538 , 4187.69230769 , 4183.58974359 , 4187.17948718 , 4195.8974359 , 4197.94871795 , 4201.53846154 , 4210.76923077 , 4955.8974359 , 4093.84615385 , 4198.97435897 , 6.55936782053 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.849000 , 74.0 , 0.0 , 0.0 , 4290.76923077 , 4295.8974359 , 4288.71794872 , 4315.8974359 , 4191.79487179 , 4189.74358974 , 4188.71794872 , 4195.38461538 , 4198.97435897 , 4202.05128205 , 4212.82051282 , 4955.38461538 , 4106.15384615 , 4200.0 , 6.56671157053 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.849000 , 75.0 , 0.0 , 0.0 , 4293.84615385 , 4294.87179487 , 4293.33333333 , 4307.69230769 , 4203.58974359 , 4198.46153846 , 4195.38461538 , 4193.84615385 , 4195.38461538 , 4198.97435897 , 4218.97435897 , 4953.33333333 , 4109.23076923 , 4202.05128205 , 6.57405532053 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.849000 , 76.0 , 0.0 , 0.0 , 4292.82051282 , 4291.28205128 , 4292.30769231 , 4314.35897436 , 4196.92307692 , 4192.30769231 , 4193.33333333 , 4192.82051282 , 4191.79487179 , 4195.38461538 , 4227.69230769 , 4955.8974359 , 4111.28205128 , 4203.07692308 , 6.58138344553 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.849000 , 77.0 , 0.0 , 0.0 , 4289.74358974 , 4289.74358974 , 4286.66666667 , 4310.76923077 , 4188.71794872 , 4185.64102564 , 4187.69230769 , 4196.92307692 , 4195.38461538 , 4197.43589744 , 4235.8974359 , 4952.30769231 , 4113.33333333 , 4207.17948718 , 6.58871157053 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.850000 , 78.0 , 0.0 , 0.0 , 4302.56410256 , 4307.69230769 , 4299.48717949 , 4315.38461538 , 4205.64102564 , 4204.1025641 , 4203.07692308 , 4195.8974359 , 4193.84615385 , 4195.38461538 , 4220.0 , 4952.82051282 , 4097.43589744 , 4207.69230769 , 6.59602797678 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.850000 , 79.0 , 0.0 , 0.0 , 4306.15384615 , 4310.76923077 , 4303.58974359 , 4331.79487179 , 4210.25641026 , 4211.28205128 , 4207.17948718 , 4194.87179487 , 4191.79487179 , 4194.35897436 , 4221.53846154 , 4948.20512821 , 4100.51282051 , 4206.15384615 , 6.60339125803 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.850000 , 80.0 , 0.0 , 0.0 , 4339.48717949 , 4335.38461538 , 4332.30769231 , 4366.15384615 , 4210.25641026 , 4211.79487179 , 4202.56410256 , 4196.41025641 , 4194.87179487 , 4194.35897436 , 4217.94871795 , 4947.69230769 , 4077.94871795 , 4203.07692308 , 6.61074282053 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.850000 , 81.0 , 0.0 , 0.0 , 4336.41025641 , 4327.69230769 , 4329.74358974 , 4347.17948718 , 4206.15384615 , 4194.87179487 , 4188.71794872 , 4200.51282051 , 4200.0 , 4200.51282051 , 4226.15384615 , 4945.64102564 , 4076.92307692 , 4203.07692308 , 6.61809438303 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.850000 , 82.0 , 0.0 , 0.0 , 4337.94871795 , 4323.07692308 , 4346.15384615 , 4353.84615385 , 4205.64102564 , 4192.30769231 , 4189.74358974 , 4196.41025641 , 4196.92307692 , 4199.48717949 , 4210.76923077 , 4951.79487179 , 4054.35897436 , 4198.97435897 , 6.62530141428 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.850000 , 83.0 , 0.0 , 0.0 , 4317.94871795 , 4300.0 , 4341.02564103 , 4343.58974359 , 4192.82051282 , 4185.12820513 , 4178.97435897 , 4194.35897436 , 4197.43589744 , 4198.97435897 , 4223.07692308 , 4945.64102564 , 4059.48717949 , 4197.94871795 , 6.63254750803 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.851000 , 84.0 , 0.0 , 0.0 , 4322.05128205 , 4310.76923077 , 4347.17948718 , 4347.17948718 , 4192.82051282 , 4187.17948718 , 4179.48717949 , 4195.38461538 , 4199.48717949 , 4199.48717949 , 4219.48717949 , 4947.17948718 , 4049.23076923 , 4197.43589744 , 6.63992641428 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.851000 , 85.0 , 0.0 , 0.0 , 4297.94871795 , 4290.76923077 , 4322.05128205 , 4322.05128205 , 4183.58974359 , 4175.8974359 , 4175.8974359 , 4197.94871795 , 4200.51282051 , 4204.1025641 , 4220.51282051 , 4949.74358974 , 4072.30769231 , 4200.51282051 , 6.64730532053 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.851000 , 86.0 , 0.0 , 0.0 , 4305.64102564 , 4292.30769231 , 4330.76923077 , 4329.74358974 , 4192.30769231 , 4195.38461538 , 4196.92307692 , 4194.87179487 , 4197.43589744 , 4197.43589744 , 4200.51282051 , 4958.46153846 , 4065.12820513 , 4198.46153846 , 6.65468422678 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.851000 , 87.0 , 0.0 , 0.0 , 4297.94871795 , 4284.1025641 , 4312.82051282 , 4317.43589744 , 4195.38461538 , 4199.48717949 , 4198.97435897 , 4194.35897436 , 4195.8974359 , 4194.35897436 , 4214.35897436 , 4955.8974359 , 4080.51282051 , 4199.48717949 , 6.66208936512 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.851000 , 88.0 , 0.0 , 0.0 , 4297.94871795 , 4293.33333333 , 4300.0 , 4326.15384615 , 4195.38461538 , 4190.76923077 , 4195.38461538 , 4195.8974359 , 4194.87179487 , 4194.35897436 , 4217.94871795 , 4954.87179487 , 4099.48717949 , 4202.05128205 , 6.66949450346 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.851000 , 89.0 , 0.0 , 0.0 , 4272.82051282 , 4275.8974359 , 4279.48717949 , 4305.64102564 , 4190.25641026 , 4185.12820513 , 4194.35897436 , 4197.94871795 , 4196.92307692 , 4198.97435897 , 4218.97435897 , 4953.33333333 , 4124.1025641 , 4205.12820513 , 6.6768996418 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.852000 , 90.0 , 0.0 , 0.0 , 4295.38461538 , 4297.43589744 , 4304.1025641 , 4320.51282051 , 4201.53846154 , 4203.58974359 , 4204.1025641 , 4194.87179487 , 4194.35897436 , 4198.46153846 , 4213.84615385 , 4955.8974359 , 4092.82051282 , 4202.56410256 , 6.6840324543 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.852000 , 91.0 , 0.0 , 0.0 , 4321.02564103 , 4317.43589744 , 4314.87179487 , 4341.02564103 , 4204.61538462 , 4203.07692308 , 4194.87179487 , 4194.35897436 , 4193.33333333 , 4197.43589744 , 4226.66666667 , 4953.33333333 , 4087.17948718 , 4202.56410256 , 6.6911652668 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.852000 , 92.0 , 0.0 , 0.0 , 4322.56410256 , 4320.51282051 , 4309.74358974 , 4350.25641026 , 4204.61538462 , 4194.35897436 , 4190.76923077 , 4197.94871795 , 4195.8974359 , 4197.94871795 , 4234.35897436 , 4947.69230769 , 4105.64102564 , 4204.1025641 , 6.6983605793 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.852000 , 93.0 , 0.0 , 0.0 , 4320.51282051 , 4319.48717949 , 4308.20512821 , 4338.97435897 , 4207.17948718 , 4197.94871795 , 4191.28205128 , 4197.43589744 , 4196.41025641 , 4201.02564103 , 4234.87179487 , 4944.61538462 , 4101.02564103 , 4204.1025641 , 6.7055558918 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.852000 , 94.0 , 0.0 , 0.0 , 4337.43589744 , 4329.23076923 , 4324.61538462 , 4346.66666667 , 4203.58974359 , 4197.43589744 , 4184.61538462 , 4196.41025641 , 4194.87179487 , 4203.58974359 , 4228.20512821 , 4945.64102564 , 4076.41025641 , 4202.56410256 , 6.71296103014 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.852000 , 95.0 , 0.0 , 0.0 , 4345.64102564 , 4326.66666667 , 4341.53846154 , 4358.97435897 , 4198.46153846 , 4192.82051282 , 4183.07692308 , 4197.43589744 , 4195.8974359 , 4200.0 , 4214.35897436 , 4950.25641026 , 4062.56410256 , 4200.51282051 , 6.72036616848 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.852000 , 96.0 , 0.0 , 0.0 , 4318.46153846 , 4297.43589744 , 4331.79487179 , 4334.35897436 , 4191.79487179 , 4186.66666667 , 4188.71794872 , 4198.97435897 , 4197.94871795 , 4200.0 , 4219.48717949 , 4949.23076923 , 4070.76923077 , 4203.58974359 , 6.72777130682 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.853000 , 97.0 , 0.0 , 0.0 , 4318.97435897 , 4304.1025641 , 4345.64102564 , 4338.97435897 , 4196.92307692 , 4195.8974359 , 4200.0 , 4193.84615385 , 4192.30769231 , 4197.94871795 , 4208.71794872 , 4953.84615385 , 4051.79487179 , 4203.58974359 , 6.73517644516 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.853000 , 98.0 , 0.0 , 0.0 , 4305.64102564 , 4297.43589744 , 4336.41025641 , 4332.82051282 , 4193.84615385 , 4188.20512821 , 4185.64102564 , 4193.33333333 , 4194.87179487 , 4202.05128205 , 4212.30769231 , 4951.28205128 , 4062.05128205 , 4202.05128205 , 6.74257488266 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.853000 , 99.0 , 0.0 , 0.0 , 4302.05128205 , 4293.33333333 , 4330.25641026 , 4323.58974359 , 4192.82051282 , 4187.69230769 , 4186.15384615 , 4195.38461538 , 4199.48717949 , 4202.05128205 , 4204.1025641 , 4955.38461538 , 4065.12820513 , 4198.97435897 , 6.74997332016 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.853000 , 100.0 , 0.0 , 0.0 , 4287.17948718 , 4279.48717949 , 4301.02564103 , 4302.56410256 , 4190.25641026 , 4187.69230769 , 4192.82051282 , 4195.38461538 , 4198.46153846 , 4198.46153846 , 4211.28205128 , 4954.87179487 , 4093.84615385 , 4199.48717949 , 6.75737175766 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.853000 , 101.0 , 0.0 , 0.0 , 4293.84615385 , 4292.30769231 , 4297.94871795 , 4319.48717949 , 4194.87179487 , 4195.8974359 , 4199.48717949 , 4191.79487179 , 4192.82051282 , 4193.33333333 , 4208.20512821 , 4957.43589744 , 4100.0 , 4200.0 , 6.76477019516 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.853000 , 102.0 , 0.0 , 0.0 , 4269.74358974 , 4267.17948718 , 4281.02564103 , 4297.94871795 , 4180.0 , 4179.48717949 , 4182.05128205 , 4194.35897436 , 4194.87179487 , 4197.94871795 , 4231.28205128 , 4952.30769231 , 4120.51282051 , 4204.61538462 , 6.77210222641 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.853000 , 103.0 , 0.0 , 0.0 , 4282.56410256 , 4275.38461538 , 4295.8974359 , 4308.71794872 , 4183.58974359 , 4184.61538462 , 4186.66666667 , 4195.8974359 , 4196.41025641 , 4195.38461538 , 4225.12820513 , 4956.41025641 , 4107.69230769 , 4201.53846154 , 6.77949675766 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.854000 , 104.0 , 0.0 , 0.0 , 4278.46153846 , 4280.0 , 4285.64102564 , 4304.1025641 , 4191.28205128 , 4192.30769231 , 4187.69230769 , 4193.84615385 , 4196.41025641 , 4194.87179487 , 4225.64102564 , 4951.28205128 , 4110.76923077 , 4200.51282051 , 6.78673894516 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.854000 , 105.0 , 0.0 , 0.0 , 4303.07692308 , 4311.28205128 , 4306.66666667 , 4326.66666667 , 4204.1025641 , 4205.64102564 , 4198.46153846 , 4191.79487179 , 4195.38461538 , 4194.35897436 , 4214.87179487 , 4952.30769231 , 4086.15384615 , 4205.12820513 , 6.79398113266 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.854000 , 106.0 , 0.0 , 0.0 , 4310.25641026 , 4309.23076923 , 4307.69230769 , 4339.48717949 , 4202.05128205 , 4202.05128205 , 4196.41025641 , 4196.92307692 , 4197.94871795 , 4196.92307692 , 4224.1025641 , 4952.30769231 , 4092.30769231 , 4211.79487179 , 6.80108660141 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.854000 , 107.0 , 0.0 , 0.0 , 4334.35897436 , 4320.0 , 4322.05128205 , 4364.1025641 , 4208.71794872 , 4209.23076923 , 4201.53846154 , 4197.94871795 , 4196.41025641 , 4195.8974359 , 4220.51282051 , 4954.35897436 , 4086.15384615 , 4204.61538462 , 6.80825457016 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.854000 , 108.0 , 0.0 , 0.0 , 4331.79487179 , 4317.94871795 , 4327.17948718 , 4337.94871795 , 4207.69230769 , 4206.66666667 , 4198.46153846 , 4192.82051282 , 4193.84615385 , 4199.48717949 , 4224.61538462 , 4952.30769231 , 4080.51282051 , 4200.0 , 6.81542253891 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.854000 , 109.0 , 0.0 , 0.0 , 4325.64102564 , 4314.87179487 , 4347.69230769 , 4338.97435897 , 4197.43589744 , 4193.84615385 , 4190.25641026 , 4195.38461538 , 4194.87179487 , 4202.05128205 , 4222.56410256 , 4950.76923077 , 4055.38461538 , 4203.07692308 , 6.82266863266 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.854000 , 110.0 , 0.0 , 0.0 , 4306.66666667 , 4293.33333333 , 4336.92307692 , 4340.51282051 , 4191.28205128 , 4186.15384615 , 4181.53846154 , 4200.0 , 4200.0 , 4202.05128205 , 4226.66666667 , 4946.15384615 , 4063.07692308 , 4202.05128205 , 6.82991472641 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.855000 , 111.0 , 0.0 , 0.0 , 4305.64102564 , 4294.87179487 , 4337.94871795 , 4332.82051282 , 4201.02564103 , 4198.46153846 , 4194.35897436 , 4196.92307692 , 4198.97435897 , 4200.0 , 4220.51282051 , 4947.17948718 , 4063.07692308 , 4196.92307692 , 6.83724675766 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.855000 , 112.0 , 0.0 , 0.0 , 4312.30769231 , 4305.12820513 , 4348.71794872 , 4334.35897436 , 4200.0 , 4195.38461538 , 4192.82051282 , 4192.82051282 , 4194.87179487 , 4196.92307692 , 4212.30769231 , 4955.8974359 , 4046.66666667 , 4198.97435897 , 6.84457878891 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.855000 , 113.0 , 0.0 , 0.0 , 4291.28205128 , 4287.69230769 , 4316.41025641 , 4319.48717949 , 4189.74358974 , 4182.05128205 , 4177.43589744 , 4195.38461538 , 4196.92307692 , 4198.46153846 , 4221.02564103 , 4954.87179487 , 4074.87179487 , 4203.07692308 , 6.85191082016 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.855000 , 114.0 , 0.0 , 0.0 , 4284.61538462 , 4281.02564103 , 4298.46153846 , 4308.20512821 , 4195.38461538 , 4193.33333333 , 4191.28205128 , 4194.35897436 , 4198.97435897 , 4198.46153846 , 4217.43589744 , 4952.82051282 , 4096.92307692 , 4204.1025641 , 6.85922722641 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.855000 , 115.0 , 0.0 , 0.0 , 4286.66666667 , 4282.05128205 , 4304.61538462 , 4312.30769231 , 4187.17948718 , 4189.23076923 , 4192.30769231 , 4193.33333333 , 4199.48717949 , 4198.46153846 , 4217.43589744 , 4953.84615385 , 4098.97435897 , 4206.66666667 , 6.86654363266 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.855000 , 116.0 , 0.0 , 0.0 , 4295.8974359 , 4297.43589744 , 4305.64102564 , 4323.07692308 , 4184.1025641 , 4186.66666667 , 4186.66666667 , 4193.84615385 , 4195.38461538 , 4193.84615385 , 4207.69230769 , 4959.48717949 , 4092.30769231 , 4204.61538462 , 6.87393035141 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.855000 , 117.0 , 0.0 , 0.0 , 4278.46153846 , 4288.20512821 , 4271.79487179 , 4291.28205128 , 4193.33333333 , 4192.82051282 , 4192.30769231 , 4194.87179487 , 4196.92307692 , 4195.38461538 , 4226.15384615 , 4949.74358974 , 4117.94871795 , 4203.58974359 , 6.88127410141 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.855000 , 118.0 , 0.0 , 0.0 , 4297.94871795 , 4304.1025641 , 4295.38461538 , 4313.84615385 , 4201.53846154 , 4206.66666667 , 4210.76923077 , 4194.87179487 , 4198.46153846 , 4197.43589744 , 4224.1025641 , 4950.76923077 , 4098.97435897 , 4203.58974359 , 6.88858660141 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 119.0 , 0.0 , 0.0 , 4302.05128205 , 4304.61538462 , 4298.97435897 , 4327.17948718 , 4189.74358974 , 4192.30769231 , 4193.84615385 , 4196.92307692 , 4198.46153846 , 4200.51282051 , 4228.20512821 , 4952.82051282 , 4106.66666667 , 4205.12820513 , 6.89589910141 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 120.0 , 0.0 , 0.0 , 4322.05128205 , 4323.58974359 , 4309.74358974 , 4337.94871795 , 4201.53846154 , 4195.8974359 , 4190.25641026 , 4194.87179487 , 4195.38461538 , 4197.43589744 , 4223.07692308 , 4953.84615385 , 4098.46153846 , 4202.56410256 , 6.90330423975 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 121.0 , 0.0 , 0.0 , 4310.76923077 , 4308.20512821 , 4303.07692308 , 4322.56410256 , 4200.51282051 , 4191.28205128 , 4185.12820513 , 4195.8974359 , 4197.43589744 , 4200.51282051 , 4240.51282051 , 4944.61538462 , 4101.02564103 , 4205.12820513 , 6.9105659585 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 122.0 , 0.0 , 0.0 , 4327.17948718 , 4316.41025641 , 4326.15384615 , 4344.61538462 , 4197.43589744 , 4192.82051282 , 4184.61538462 , 4194.35897436 , 4197.43589744 , 4200.0 , 4225.64102564 , 4948.71794872 , 4080.0 , 4202.56410256 , 6.91786673975 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 123.0 , 0.0 , 0.0 , 4318.46153846 , 4302.05128205 , 4322.56410256 , 4331.79487179 , 4191.28205128 , 4186.66666667 , 4177.43589744 , 4193.33333333 , 4196.92307692 , 4197.94871795 , 4225.64102564 , 4946.66666667 , 4088.20512821 , 4202.05128205 , 6.925167521 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 124.0 , 0.0 , 0.0 , 4321.02564103 , 4307.17948718 , 4343.58974359 , 4341.53846154 , 4194.35897436 , 4194.35897436 , 4192.30769231 , 4192.30769231 , 4196.92307692 , 4196.92307692 , 4210.76923077 , 4952.30769231 , 4060.51282051 , 4203.07692308 , 6.932355021 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 125.0 , 0.0 , 0.0 , 4303.07692308 , 4291.79487179 , 4335.8974359 , 4333.33333333 , 4184.61538462 , 4186.15384615 , 4184.61538462 , 4195.38461538 , 4199.48717949 , 4202.56410256 , 4207.17948718 , 4954.35897436 , 4060.51282051 , 4202.56410256 , 6.940542521 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 126.0 , 0.0 , 0.0 , 4307.17948718 , 4297.43589744 , 4326.66666667 , 4334.35897436 , 4189.23076923 , 4183.58974359 , 4176.41025641 , 4197.43589744 , 4196.92307692 , 4202.05128205 , 4206.15384615 , 4952.82051282 , 4066.66666667 , 4199.48717949 , 6.94894765934 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 127.0 , 0.0 , 0.0 , 4295.38461538 , 4286.15384615 , 4314.35897436 , 4316.92307692 , 4189.23076923 , 4181.02564103 , 4176.92307692 , 4194.87179487 , 4195.8974359 , 4198.97435897 , 4211.79487179 , 4949.23076923 , 4083.07692308 , 4200.51282051 , 6.95735279768 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 128.0 , 0.0 , 0.0 , 4286.15384615 , 4273.33333333 , 4311.79487179 , 4314.87179487 , 4183.58974359 , 4185.12820513 , 4185.12820513 , 4193.33333333 , 4196.92307692 , 4196.92307692 , 4207.69230769 , 4954.35897436 , 4091.79487179 , 4200.0 , 6.96575793602 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.856000 , 0.0 , 0.0 , 0.0 , 4274.87179487 , 4265.12820513 , 4288.71794872 , 4300.51282051 , 4187.69230769 , 4191.79487179 , 4193.33333333 , 4194.35897436 , 4196.41025641 , 4196.92307692 , 4220.0 , 4953.84615385 , 4108.71794872 , 4200.51282051 , 6.97416307436 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.857000 , 1.0 , 0.0 , 0.0 , 4283.58974359 , 4285.12820513 , 4283.07692308 , 4302.56410256 , 4200.0 , 4199.48717949 , 4202.05128205 , 4196.92307692 , 4193.84615385 , 4197.43589744 , 4230.76923077 , 4948.71794872 , 4111.79487179 , 4204.61538462 , 6.9825682127 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:05.869000 , 2.0 , 0.0 , 0.0 , 4296.92307692 , 4298.97435897 , 4302.05128205 , 4322.56410256 , 4197.94871795 , 4201.53846154 , 4201.02564103 , 4196.41025641 , 4194.87179487 , 4196.92307692 , 4222.56410256 , 4951.28205128 , 4098.97435897 , 4206.15384615 , 6.99097335104 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:06.871000 , 22.0 , 0.0 , 0.0 , 4317.43589744 , 4304.61538462 , 4340.51282051 , 4341.02564103 , 4197.43589744 , 4192.30769231 , 4189.74358974 , 4195.38461538 , 4198.97435897 , 4198.97435897 , 4215.8974359 , 4950.76923077 , 4059.48717949 , 4202.05128205 , 7.15781544899 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:06.871000 , 23.0 , 0.0 , 0.0 , 4308.71794872 , 4311.79487179 , 4333.33333333 , 4322.56410256 , 4202.56410256 , 4197.94871795 , 4188.71794872 , 4195.38461538 , 4196.92307692 , 4202.05128205 , 4210.25641026 , 4948.20512821 , 4063.58974359 , 4201.53846154 , 7.16612794899 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:35:06.871000 , 24.0 , 0.0 , 0.0 , 4293.84615385 , 4298.46153846 , 4314.87179487 , 4306.66666667 , 4193.33333333 , 4193.84615385 , 4187.69230769 , 4195.38461538 , 4196.92307692 , 4200.51282051 , 4217.43589744 , 4950.76923077 , 4086.15384615 , 4197.94871795 , 7.17444044899 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

