['LOG', 'COUNTER', 'INTERPOLATED', 'RAW_CQ', 'AF3', 'F7', 'F3', 'FC5', 'T7', 'P7', 'O1', 'O2', 'P8', 'T8', 'FC6', 'F4', 'F8', 'AF4', 'TIMESTAMP', 'ES_TIMESTAMP', 'FUNC_ID', 'FUNC_VALUE', 'MARKER', 'SYNC_SIGNAL']

2016-10-05T18:17:01.333395 , 45.0 , 0.0 , 0.0 , 4190.25641026 , 4270.25641026 , 4263.58974359 , 4284.1025641 , 4196.41025641 , 4237.43589744 , 4251.79487179 , 4196.41025641 , 4195.8974359 , 4194.35897436 , 4167.69230769 , 4952.82051282 , 4090.25641026 , 4122.56410256 , 9.18492268521 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.333918 , 46.0 , 0.0 , 0.0 , 4202.56410256 , 4290.25641026 , 4278.97435897 , 4309.23076923 , 4211.79487179 , 4261.53846154 , 4276.92307692 , 4193.33333333 , 4200.0 , 4197.43589744 , 4176.41025641 , 4959.48717949 , 4088.71794872 , 4109.23076923 , 9.19329377896 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.334628 , 47.0 , 0.0 , 0.0 , 4197.43589744 , 4293.33333333 , 4273.33333333 , 4297.43589744 , 4213.33333333 , 4266.66666667 , 4279.48717949 , 4193.84615385 , 4198.97435897 , 4202.05128205 , 4186.66666667 , 4958.97435897 , 4089.23076923 , 4114.35897436 , 9.20160627896 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.335419 , 48.0 , 0.0 , 0.0 , 4210.76923077 , 4309.74358974 , 4289.23076923 , 4313.84615385 , 4209.23076923 , 4258.97435897 , 4278.97435897 , 4195.38461538 , 4195.38461538 , 4198.46153846 , 4172.30769231 , 4946.15384615 , 4066.66666667 , 4099.48717949 , 9.2100114173 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.335857 , 49.0 , 0.0 , 0.0 , 4204.1025641 , 4292.82051282 , 4282.05128205 , 4311.28205128 , 4184.1025641 , 4232.82051282 , 4249.74358974 , 4196.92307692 , 4196.92307692 , 4199.48717949 , 4192.82051282 , 4960.51282051 , 4094.87179487 , 4114.87179487 , 9.21835907355 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.336583 , 50.0 , 0.0 , 0.0 , 4211.28205128 , 4308.20512821 , 4296.92307692 , 4321.02564103 , 4195.8974359 , 4249.23076923 , 4258.97435897 , 4195.8974359 , 4195.8974359 , 4199.48717949 , 4175.8974359 , 4954.35897436 , 4074.35897436 , 4096.92307692 , 9.2267067298 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.337014 , 51.0 , 0.0 , 0.0 , 4201.53846154 , 4293.84615385 , 4282.56410256 , 4293.84615385 , 4191.79487179 , 4240.51282051 , 4252.82051282 , 4196.92307692 , 4194.87179487 , 4203.07692308 , 4170.25641026 , 4950.76923077 , 4067.69230769 , 4102.05128205 , 9.23496844855 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.337630 , 52.0 , 0.0 , 0.0 , 4204.1025641 , 4284.1025641 , 4283.58974359 , 4290.76923077 , 4189.23076923 , 4241.02564103 , 4257.43589744 , 4196.92307692 , 4195.38461538 , 4201.02564103 , 4151.79487179 , 4941.02564103 , 4070.25641026 , 4093.84615385 , 9.24228876105 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.338368 , 53.0 , 0.0 , 0.0 , 4188.20512821 , 4264.1025641 , 4269.23076923 , 4275.8974359 , 4178.46153846 , 4226.66666667 , 4242.56410256 , 4195.8974359 , 4196.41025641 , 4196.92307692 , 4155.8974359 , 4943.58974359 , 4101.02564103 , 4105.64102564 , 9.24960907355 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.339469 , 54.0 , 0.0 , 0.0 , 4200.0 , 4282.05128205 , 4286.15384615 , 4292.82051282 , 4193.84615385 , 4235.38461538 , 4251.79487179 , 4194.35897436 , 4196.41025641 , 4194.87179487 , 4147.69230769 , 4942.05128205 , 4065.64102564 , 4096.41025641 , 9.25692938605 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.340054 , 55.0 , 0.0 , 0.0 , 4202.05128205 , 4283.07692308 , 4295.38461538 , 4297.94871795 , 4197.43589744 , 4240.0 , 4250.25641026 , 4193.33333333 , 4197.43589744 , 4198.46153846 , 4155.38461538 , 4949.74358974 , 4053.84615385 , 4105.12820513 , 9.2642145423 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.340563 , 56.0 , 0.0 , 0.0 , 4190.25641026 , 4270.76923077 , 4284.1025641 , 4287.69230769 , 4192.30769231 , 4240.51282051 , 4255.8974359 , 4195.38461538 , 4197.94871795 , 4198.46153846 , 4157.94871795 , 4952.30769231 , 4075.8974359 , 4118.46153846 , 9.27149969855 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.341299 , 57.0 , 0.0 , 0.0 , 4185.12820513 , 4265.64102564 , 4263.58974359 , 4277.94871795 , 4191.79487179 , 4236.92307692 , 4266.66666667 , 4196.41025641 , 4197.43589744 , 4194.87179487 , 4167.69230769 , 4953.33333333 , 4084.61538462 , 4131.28205128 , 9.2787848548 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.342267 , 58.0 , 0.0 , 0.0 , 4200.51282051 , 4281.02564103 , 4265.64102564 , 4292.30769231 , 4204.1025641 , 4243.07692308 , 4264.61538462 , 4194.35897436 , 4197.43589744 , 4197.43589744 , 4171.28205128 , 4953.84615385 , 4070.76923077 , 4122.56410256 , 9.2861520423 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.346417 , 59.0 , 0.0 , 0.0 , 4207.17948718 , 4280.0 , 4272.82051282 , 4293.84615385 , 4204.61538462 , 4249.23076923 , 4256.41025641 , 4193.84615385 , 4197.43589744 , 4200.0 , 4169.23076923 , 4954.35897436 , 4073.33333333 , 4110.76923077 , 9.2935192298 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.347056 , 60.0 , 0.0 , 0.0 , 4201.02564103 , 4266.66666667 , 4260.51282051 , 4279.48717949 , 4190.76923077 , 4237.94871795 , 4250.76923077 , 4197.94871795 , 4196.92307692 , 4200.51282051 , 4182.56410256 , 4954.35897436 , 4075.8974359 , 4115.38461538 , 9.30083563605 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.347409 , 61.0 , 0.0 , 0.0 , 4218.97435897 , 4288.71794872 , 4283.07692308 , 4304.1025641 , 4198.97435897 , 4238.97435897 , 4254.35897436 , 4197.43589744 , 4196.92307692 , 4199.48717949 , 4169.74358974 , 4942.56410256 , 4046.66666667 , 4091.28205128 , 9.30820282355 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.347683 , 62.0 , 0.0 , 0.0 , 4217.94871795 , 4293.84615385 , 4294.87179487 , 4314.87179487 , 4196.92307692 , 4228.71794872 , 4243.58974359 , 4194.35897436 , 4198.97435897 , 4202.05128205 , 4164.61538462 , 4950.76923077 , 4049.23076923 , 4082.56410256 , 9.3155192298 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.347926 , 63.0 , 0.0 , 0.0 , 4216.41025641 , 4297.94871795 , 4306.66666667 , 4316.92307692 , 4197.43589744 , 4232.30769231 , 4253.84615385 , 4193.33333333 , 4197.43589744 , 4196.92307692 , 4146.66666667 , 4949.23076923 , 4043.07692308 , 4075.38461538 , 9.32290594855 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.348178 , 64.0 , 0.0 , 0.0 , 4194.87179487 , 4282.05128205 , 4287.69230769 , 4289.23076923 , 4182.56410256 , 4219.48717949 , 4238.46153846 , 4195.38461538 , 4196.92307692 , 4198.97435897 , 4152.82051282 , 4946.66666667 , 4073.84615385 , 4092.82051282 , 9.3302067298 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.348468 , 65.0 , 0.0 , 0.0 , 4196.92307692 , 4288.71794872 , 4294.87179487 , 4292.30769231 , 4189.23076923 , 4230.25641026 , 4243.58974359 , 4194.87179487 , 4196.92307692 , 4197.43589744 , 4140.0 , 4941.02564103 , 4084.61538462 , 4087.17948718 , 9.33750751105 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.348854 , 66.0 , 0.0 , 0.0 , 4188.71794872 , 4260.51282051 , 4278.46153846 , 4270.76923077 , 4182.05128205 , 4220.0 , 4235.38461538 , 4197.43589744 , 4195.8974359 , 4196.41025641 , 4162.05128205 , 4953.84615385 , 4111.79487179 , 4122.56410256 , 9.34485907355 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.349396 , 67.0 , 0.0 , 0.0 , 4197.94871795 , 4255.8974359 , 4289.23076923 , 4276.92307692 , 4189.74358974 , 4234.35897436 , 4251.79487179 , 4195.8974359 , 4191.28205128 , 4190.76923077 , 4153.84615385 , 4943.07692308 , 4084.61538462 , 4116.92307692 , 9.35220282355 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.349667 , 68.0 , 0.0 , 0.0 , 4184.1025641 , 4242.05128205 , 4269.74358974 , 4263.07692308 , 4181.53846154 , 4237.94871795 , 4251.79487179 , 4193.84615385 , 4189.74358974 , 4193.84615385 , 4160.0 , 4945.64102564 , 4088.20512821 , 4116.41025641 , 9.35954657355 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.349980 , 69.0 , 0.0 , 0.0 , 4192.82051282 , 4264.1025641 , 4268.20512821 , 4281.02564103 , 4202.05128205 , 4262.05128205 , 4275.38461538 , 4193.33333333 , 4192.82051282 , 4194.35897436 , 4154.35897436 , 4947.69230769 , 4073.84615385 , 4107.69230769 , 9.36687469855 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.350220 , 70.0 , 0.0 , 0.0 , 4191.79487179 , 4258.46153846 , 4257.94871795 , 4276.92307692 , 4201.02564103 , 4245.64102564 , 4256.41025641 , 4196.92307692 , 4197.43589744 , 4195.38461538 , 4175.38461538 , 4955.38461538 , 4073.84615385 , 4126.66666667 , 9.37420282355 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.350441 , 71.0 , 0.0 , 0.0 , 4207.17948718 , 4278.46153846 , 4276.41025641 , 4293.33333333 , 4208.71794872 , 4247.69230769 , 4252.82051282 , 4197.43589744 , 4197.43589744 , 4193.84615385 , 4172.82051282 , 4948.20512821 , 4057.43589744 , 4105.64102564 , 9.38156219855 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.350662 , 72.0 , 0.0 , 0.0 , 4205.64102564 , 4289.23076923 , 4271.79487179 , 4296.92307692 , 4206.15384615 , 4245.64102564 , 4249.23076923 , 4194.87179487 , 4196.41025641 , 4198.97435897 , 4184.61538462 , 4956.41025641 , 4087.17948718 , 4103.58974359 , 9.38886688605 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.350943 , 73.0 , 0.0 , 0.0 , 4208.71794872 , 4311.28205128 , 4282.56410256 , 4316.92307692 , 4211.79487179 , 4253.33333333 , 4266.15384615 , 4194.87179487 , 4196.92307692 , 4201.02564103 , 4180.51282051 , 4958.97435897 , 4073.33333333 , 4094.35897436 , 9.39621844855 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.351293 , 74.0 , 0.0 , 0.0 , 4207.69230769 , 4306.15384615 , 4296.41025641 , 4321.53846154 , 4203.07692308 , 4245.64102564 , 4262.56410256 , 4195.8974359 , 4197.43589744 , 4199.48717949 , 4171.28205128 , 4955.8974359 , 4053.84615385 , 4085.12820513 , 9.4035504798 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.351661 , 75.0 , 0.0 , 0.0 , 4201.02564103 , 4291.79487179 , 4298.46153846 , 4311.28205128 , 4192.82051282 , 4236.41025641 , 4254.87179487 , 4193.84615385 , 4197.94871795 , 4197.94871795 , 4158.46153846 , 4949.23076923 , 4062.05128205 , 4075.8974359 , 9.41088251105 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.352032 , 76.0 , 0.0 , 0.0 , 4184.61538462 , 4271.28205128 , 4281.53846154 , 4282.05128205 , 4181.53846154 , 4224.1025641 , 4248.20512821 , 4191.28205128 , 4196.92307692 , 4196.92307692 , 4169.74358974 , 4951.28205128 , 4092.82051282 , 4096.41025641 , 9.4182770423 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.352379 , 77.0 , 0.0 , 0.0 , 4188.71794872 , 4271.79487179 , 4280.51282051 , 4274.35897436 , 4184.61538462 , 4226.15384615 , 4245.12820513 , 4193.33333333 , 4192.30769231 , 4196.92307692 , 4173.84615385 , 4950.25641026 , 4096.92307692 , 4115.8974359 , 9.4256051673 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.352712 , 78.0 , 0.0 , 0.0 , 4206.66666667 , 4285.64102564 , 4303.07692308 , 4295.38461538 , 4196.41025641 , 4243.07692308 , 4245.12820513 , 4194.35897436 , 4193.84615385 , 4197.43589744 , 4149.74358974 , 4942.56410256 , 4080.0 , 4098.46153846 , 9.4329332923 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.353043 , 79.0 , 0.0 , 0.0 , 4197.94871795 , 4265.12820513 , 4285.64102564 , 4285.64102564 , 4180.51282051 , 4229.74358974 , 4238.97435897 , 4194.87179487 , 4198.97435897 , 4199.48717949 , 4149.74358974 , 4947.69230769 , 4081.53846154 , 4097.94871795 , 9.4402379798 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.353434 , 80.0 , 0.0 , 0.0 , 4193.84615385 , 4266.15384615 , 4272.82051282 , 4281.53846154 , 4181.53846154 , 4232.82051282 , 4254.87179487 , 4194.87179487 , 4196.92307692 , 4195.38461538 , 4157.94871795 , 4946.15384615 , 4073.84615385 , 4110.25641026 , 9.4476051673 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.353823 , 81.0 , 0.0 , 0.0 , 4184.61538462 , 4273.84615385 , 4264.61538462 , 4278.46153846 , 4185.64102564 , 4238.97435897 , 4259.48717949 , 4195.38461538 , 4196.92307692 , 4196.92307692 , 4167.17948718 , 4949.74358974 , 4080.0 , 4126.15384615 , 9.4549176673 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.354209 , 82.0 , 0.0 , 0.0 , 4194.35897436 , 4295.38461538 , 4283.07692308 , 4304.61538462 , 4197.94871795 , 4255.8974359 , 4279.48717949 , 4192.30769231 , 4197.94871795 , 4195.8974359 , 4151.28205128 , 4948.20512821 , 4056.41025641 , 4101.02564103 , 9.4622692298 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.354587 , 83.0 , 0.0 , 0.0 , 4198.46153846 , 4289.74358974 , 4273.84615385 , 4304.1025641 , 4191.79487179 , 4242.05128205 , 4269.23076923 , 4191.79487179 , 4196.92307692 , 4196.41025641 , 4177.94871795 , 4956.41025641 , 4077.94871795 , 4111.79487179 , 9.46967436814 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.354946 , 84.0 , 0.0 , 0.0 , 4216.92307692 , 4303.58974359 , 4282.56410256 , 4314.87179487 , 4205.64102564 , 4250.76923077 , 4268.71794872 , 4192.82051282 , 4194.35897436 , 4193.84615385 , 4174.87179487 , 4949.74358974 , 4080.0 , 4104.1025641 , 9.47707950648 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.355264 , 85.0 , 0.0 , 0.0 , 4196.92307692 , 4280.51282051 , 4262.05128205 , 4287.17948718 , 4193.33333333 , 4237.94871795 , 4251.79487179 , 4195.8974359 , 4196.41025641 , 4200.0 , 4186.66666667 , 4959.48717949 , 4098.46153846 , 4114.35897436 , 9.48448464482 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.355924 , 86.0 , 0.0 , 0.0 , 4196.92307692 , 4287.17948718 , 4276.41025641 , 4295.38461538 , 4194.35897436 , 4247.17948718 , 4267.69230769 , 4193.84615385 , 4198.46153846 , 4200.51282051 , 4179.48717949 , 4953.33333333 , 4066.15384615 , 4096.92307692 , 9.49188978316 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.356245 , 87.0 , 0.0 , 0.0 , 4192.30769231 , 4282.56410256 , 4276.92307692 , 4291.28205128 , 4192.30769231 , 4237.94871795 , 4253.33333333 , 4195.38461538 , 4196.41025641 , 4200.0 , 4185.12820513 , 4955.38461538 , 4063.58974359 , 4101.02564103 , 9.4992949215 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.356600 , 88.0 , 0.0 , 0.0 , 4207.17948718 , 4295.38461538 , 4296.41025641 , 4309.23076923 , 4203.58974359 , 4239.48717949 , 4249.23076923 , 4196.92307692 , 4194.35897436 , 4196.92307692 , 4161.53846154 , 4948.20512821 , 4049.74358974 , 4084.61538462 , 9.50670005984 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.357005 , 89.0 , 0.0 , 0.0 , 4201.53846154 , 4282.05128205 , 4286.66666667 , 4300.51282051 , 4189.74358974 , 4218.46153846 , 4232.30769231 , 4195.8974359 , 4197.94871795 , 4200.0 , 4168.20512821 , 4952.30769231 , 4074.87179487 , 4101.02564103 , 9.51410519818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.357338 , 90.0 , 0.0 , 0.0 , 4207.17948718 , 4286.15384615 , 4287.17948718 , 4293.84615385 , 4194.35897436 , 4228.20512821 , 4244.1025641 , 4193.84615385 , 4196.92307692 , 4196.41025641 , 4153.84615385 , 4942.56410256 , 4074.87179487 , 4097.43589744 , 9.52150754193 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.357621 , 91.0 , 0.0 , 0.0 , 4198.97435897 , 4263.58974359 , 4274.35897436 , 4269.74358974 , 4187.17948718 , 4227.69230769 , 4241.02564103 , 4195.38461538 , 4193.84615385 , 4194.87179487 , 4147.69230769 , 4943.58974359 , 4083.07692308 , 4105.64102564 , 9.52883176068 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.358508 , 92.0 , 0.0 , 0.0 , 4198.46153846 , 4262.56410256 , 4283.58974359 , 4284.61538462 , 4186.66666667 , 4227.17948718 , 4247.69230769 , 4195.8974359 , 4195.8974359 , 4195.38461538 , 4146.15384615 , 4949.23076923 , 4069.23076923 , 4104.61538462 , 9.53615597943 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.359741 , 93.0 , 0.0 , 0.0 , 4192.82051282 , 4264.1025641 , 4277.43589744 , 4283.58974359 , 4190.76923077 , 4229.23076923 , 4255.38461538 , 4194.87179487 , 4198.97435897 , 4195.8974359 , 4159.48717949 , 4952.30769231 , 4082.56410256 , 4117.94871795 , 9.54355832318 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.360146 , 94.0 , 0.0 , 0.0 , 4197.43589744 , 4271.79487179 , 4264.1025641 , 4276.92307692 , 4204.61538462 , 4246.15384615 , 4265.12820513 , 4194.87179487 , 4198.46153846 , 4195.38461538 , 4165.12820513 , 4948.71794872 , 4096.41025641 , 4123.58974359 , 9.55089035443 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.363721 , 95.0 , 0.0 , 0.0 , 4199.48717949 , 4269.23076923 , 4258.97435897 , 4281.53846154 , 4203.58974359 , 4243.58974359 , 4256.41025641 , 4193.84615385 , 4195.38461538 , 4196.41025641 , 4175.8974359 , 4955.38461538 , 4089.23076923 , 4124.1025641 , 9.55825754193 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.364521 , 96.0 , 0.0 , 0.0 , 4192.30769231 , 4261.53846154 , 4251.79487179 , 4277.43589744 , 4192.82051282 , 4231.28205128 , 4243.07692308 , 4194.87179487 , 4194.35897436 , 4201.02564103 , 4192.82051282 , 4964.1025641 , 4081.53846154 , 4123.58974359 , 9.56557785443 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.365253 , 97.0 , 0.0 , 0.0 , 4196.41025641 , 4266.66666667 , 4267.17948718 , 4285.12820513 , 4190.76923077 , 4240.0 , 4252.30769231 , 4194.87179487 , 4196.41025641 , 4202.56410256 , 4181.53846154 , 4954.35897436 , 4072.82051282 , 4103.07692308 , 9.57298019818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.366385 , 98.0 , 0.0 , 0.0 , 4196.41025641 , 4270.76923077 , 4284.61538462 , 4303.58974359 , 4183.58974359 , 4237.43589744 , 4255.8974359 , 4194.35897436 , 4198.46153846 , 4204.1025641 , 4173.84615385 , 4953.84615385 , 4064.1025641 , 4094.35897436 , 9.58030051068 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.366987 , 99.0 , 0.0 , 0.0 , 4208.71794872 , 4293.84615385 , 4302.05128205 , 4318.97435897 , 4197.94871795 , 4242.05128205 , 4264.61538462 , 4194.35897436 , 4194.87179487 , 4196.92307692 , 4166.66666667 , 4952.30769231 , 4046.15384615 , 4085.12820513 , 9.58767160443 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.369865 , 100.0 , 0.0 , 0.0 , 4202.05128205 , 4288.71794872 , 4282.05128205 , 4292.30769231 , 4194.35897436 , 4226.15384615 , 4245.64102564 , 4194.35897436 , 4196.92307692 , 4196.92307692 , 4172.82051282 , 4952.82051282 , 4073.84615385 , 4101.53846154 , 9.59499191693 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.370404 , 101.0 , 0.0 , 0.0 , 4205.12820513 , 4292.30769231 , 4294.87179487 , 4300.0 , 4190.76923077 , 4227.17948718 , 4247.69230769 , 4192.30769231 , 4200.0 , 4201.02564103 , 4140.51282051 , 4944.61538462 , 4074.35897436 , 4084.61538462 , 9.60239035443 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.370868 , 102.0 , 0.0 , 0.0 , 4187.69230769 , 4271.79487179 , 4284.1025641 , 4274.35897436 , 4180.51282051 , 4218.46153846 , 4241.53846154 , 4193.84615385 , 4197.43589744 , 4203.07692308 , 4154.87179487 , 4955.38461538 , 4091.79487179 , 4105.12820513 , 9.60971066693 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.380235 , 103.0 , 0.0 , 0.0 , 4197.94871795 , 4276.92307692 , 4286.15384615 , 4268.71794872 , 4194.35897436 , 4233.84615385 , 4252.82051282 , 4194.87179487 , 4194.87179487 , 4194.35897436 , 4159.48717949 , 4950.76923077 , 4076.92307692 , 4110.25641026 , 9.61706613568 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.382837 , 104.0 , 0.0 , 0.0 , 4188.71794872 , 4253.33333333 , 4269.23076923 , 4262.56410256 , 4178.46153846 , 4218.97435897 , 4228.20512821 , 4193.84615385 , 4194.35897436 , 4195.38461538 , 4158.97435897 , 4950.76923077 , 4093.33333333 , 4126.66666667 , 9.62438644818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.385128 , 105.0 , 0.0 , 0.0 , 4190.76923077 , 4262.56410256 , 4282.56410256 , 4284.61538462 , 4186.15384615 , 4234.35897436 , 4240.0 , 4193.33333333 , 4192.82051282 , 4195.38461538 , 4136.41025641 , 4943.07692308 , 4076.41025641 , 4111.79487179 , 9.63175363568 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.389671 , 106.0 , 0.0 , 0.0 , 4185.12820513 , 4263.07692308 , 4267.69230769 , 4278.97435897 , 4188.71794872 , 4238.46153846 , 4249.23076923 , 4195.38461538 , 4194.87179487 , 4196.92307692 , 4163.07692308 , 4956.92307692 , 4082.05128205 , 4124.1025641 , 9.63911301068 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.390930 , 107.0 , 0.0 , 0.0 , 4204.1025641 , 4283.58974359 , 4276.92307692 , 4306.66666667 , 4204.1025641 , 4255.8974359 , 4273.33333333 , 4194.87179487 , 4197.94871795 , 4195.38461538 , 4168.20512821 , 4956.92307692 , 4066.15384615 , 4107.69230769 , 9.64647238568 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.391991 , 108.0 , 0.0 , 0.0 , 4196.92307692 , 4274.35897436 , 4275.38461538 , 4302.56410256 , 4196.92307692 , 4239.48717949 , 4253.33333333 , 4196.41025641 , 4197.43589744 , 4196.92307692 , 4181.02564103 , 4957.94871795 , 4070.76923077 , 4105.64102564 , 9.65380441693 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.396755 , 109.0 , 0.0 , 0.0 , 4200.51282051 , 4289.23076923 , 4291.28205128 , 4311.79487179 , 4197.94871795 , 4236.92307692 , 4253.84615385 , 4196.92307692 , 4197.43589744 , 4198.46153846 , 4171.28205128 , 4949.74358974 , 4042.05128205 , 4084.1025641 , 9.66113644818 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.397296 , 110.0 , 0.0 , 0.0 , 4198.46153846 , 4288.71794872 , 4287.17948718 , 4309.23076923 , 4187.17948718 , 4236.41025641 , 4261.02564103 , 4194.35897436 , 4198.97435897 , 4201.02564103 , 4170.25641026 , 4950.76923077 , 4063.58974359 , 4087.69230769 , 9.66846847943 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.397696 , 111.0 , 0.0 , 0.0 , 4196.92307692 , 4288.20512821 , 4276.92307692 , 4298.97435897 , 4187.17948718 , 4244.1025641 , 4268.71794872 , 4193.33333333 , 4196.41025641 , 4198.97435897 , 4169.74358974 , 4947.69230769 , 4090.76923077 , 4096.41025641 , 9.67580051068 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

2016-10-05T18:17:01.398254 , 112.0 , 0.0 , 0.0 , 4197.94871795 , 4285.64102564 , 4272.30769231 , 4283.58974359 , 4195.38461538 , 4237.43589744 , 4252.30769231 , 4193.84615385 , 4195.8974359 , 4198.97435897 , 4175.38461538 , 4949.74358974 , 4086.15384615 , 4097.43589744 , 9.68315207318 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 

